Date,Adj Close,Volume,IsDividend,DividendAmount,IsSplit,SplitRatio
2011-06-15,9.83,3.99196E8,False,0,False,0
2011-06-16,9.79,5.105912E8,False,0,False,0
2011-06-17,9.64,6.1502E8,False,0,False,0
2011-06-20,9.49,6.406456E8,False,0,False,0
2011-06-21,9.79,4.933824E8,False,0,False,0
2011-06-22,9.71,3.905832E8,False,0,False,0
2011-06-23,9.97,5.597592E8,False,0,False,0
2011-06-24,9.82,4.398072E8,False,0,False,0
2011-06-27,9.99,3.398136E8,False,0,False,0
2011-06-28,10.09,2.942996E8,False,0,False,0
2011-06-29,10.05,3.525452E8,False,0,False,0
2011-06-30,10.1,3.229548E8,False,0,False,0
2011-07-01,10.33,4.353132E8,False,0,False,0
2011-07-05,10.52,3.55054E8,False,0,False,0
2011-07-06,10.59,4.44626E8,False,0,False,0
2011-07-07,10.75,3.996636E8,False,0,False,0
2011-07-08,10.82,4.896332E8,False,0,False,0
2011-07-11,10.65,4.426744E8,False,0,False,0
2011-07-12,10.65,4.516092E8,False,0,False,0
2011-07-13,10.77,3.916388E8,False,0,False,0
2011-07-14,10.77,4.305336E8,False,0,False,0
2011-07-15,10.98,4.844672E8,False,0,False,0
2011-07-18,11.25,5.726532E8,False,0,False,0
2011-07-19,11.34,8.191456E8,False,0,False,0
2011-07-20,11.64,9.413404E8,False,0,False,0
2011-07-21,11.65,5.265344E8,False,0,False,0
2011-07-22,11.84,5.167288E8,False,0,False,0
2011-07-25,11.99,5.89806E8,False,0,False,0
2011-07-26,12.14,4.765824E8,False,0,False,0
2011-07-27,11.81,6.593244E8,False,0,False,0
2011-07-28,11.79,5.94034E8,False,0,False,0
2011-07-29,11.75,6.325844E8,False,0,False,0
2011-08-01,11.94,6.12836E8,False,0,False,0
2011-08-02,11.7,6.395396E8,False,0,False,0
2011-08-03,11.81,7.32508E8,False,0,False,0
2011-08-04,11.36,8.714076E8,False,0,False,0
2011-08-05,11.24,1.2045908E9,False,0,False,0
2011-08-08,10.63,1.1438336E9,False,0,False,0
2011-08-09,11.26,1.0825836E9,False,0,False,0
2011-08-10,10.94,8.786568E8,False,0,False,0
2011-08-11,11.25,7.419692E8,False,0,False,0
2011-08-12,11.34,5.28976E8,False,0,False,0
2011-08-15,11.54,4.60544E8,False,0,False,0
2011-08-16,11.45,4.9875E8,False,0,False,0
2011-08-17,11.45,4.420612E8,False,0,False,0
2011-08-18,11.02,8.514352E8,False,0,False,0
2011-08-19,10.71,7.758884E8,False,0,False,0
2011-08-22,10.73,5.353152E8,False,0,False,0
2011-08-23,11.24,6.568352E8,False,0,False,0
2011-08-24,11.32,6.262676E8,False,0,False,0
2011-08-25,11.25,8.71346E8,False,0,False,0
2011-08-26,11.54,6.414772E8,False,0,False,0
2011-08-29,11.74,4.052692E8,False,0,False,0
2011-08-30,11.74,4.179224E8,False,0,False,0
2011-08-31,11.58,5.225864E8,False,0,False,0
2011-09-01,11.47,3.437252E8,False,0,False,0
2011-09-02,11.26,4.389392E8,False,0,False,0
2011-09-06,11.43,5.09698E8,False,0,False,0
2011-09-07,11.55,3.505768E8,False,0,False,0
2011-09-08,11.56,4.161584E8,False,0,False,0
2011-09-09,11.36,5.648132E8,False,0,False,0
2011-09-12,11.43,4.678324E8,False,0,False,0
2011-09-13,11.57,4.405604E8,False,0,False,0
2011-09-14,11.72,5.347244E8,False,0,False,0
2011-09-15,11.83,4.178188E8,False,0,False,0
2011-09-16,12.05,6.985132E8,False,0,False,0
2011-09-19,12.39,8.238608E8,False,0,False,0
2011-09-20,12.44,7.75754E8,False,0,False,0
2011-09-21,12.4,6.05976E8,False,0,False,0
2011-09-22,12.09,9.684808E8,False,0,False,0
2011-09-23,12.17,5.462772E8,False,0,False,0
2011-09-26,12.13,8.128764E8,False,0,False,0
2011-09-27,12.02,6.324976E8,False,0,False,0
2011-09-28,11.95,4.296376E8,False,0,False,0
2011-09-29,11.75,6.510868E8,False,0,False,0
2011-09-30,11.48,5.476408E8,False,0,False,0
2011-10-03,11.27,6.690992E8,False,0,False,0
2011-10-04,11.21,1.2336772E9,False,0,False,0
2011-10-05,11.38,7.864696E8,False,0,False,0
2011-10-06,11.36,8.125824E8,False,0,False,0
2011-10-07,11.13,5.35458E8,False,0,False,0
2011-10-10,11.7,4.425148E8,False,0,False,0
2011-10-11,12.05,6.056876E8,False,0,False,0
2011-10-12,12.1,6.22286E8,False,0,False,0
2011-10-13,12.29,4.261852E8,False,0,False,0
2011-10-14,12.7,5.733672E8,False,0,False,0
2011-10-17,12.64,6.860448E8,False,0,False,0
2011-10-18,12.71,8.816024E8,False,0,False,0
2011-10-19,12.0,1.1040596E9,False,0,False,0
2011-10-20,11.9,5.492704E8,False,0,False,0
2011-10-21,11.82,6.212444E8,False,0,False,0
2011-10-24,12.21,5.02138E8,False,0,False,0
2011-10-25,11.97,4.304272E8,False,0,False,0
2011-10-26,12.06,4.563048E8,False,0,False,0
2011-10-27,12.18,4.946648E8,False,0,False,0
2011-10-28,12.19,3.228428E8,False,0,False,0
2011-10-31,12.18,3.855012E8,False,0,False,0
2011-11-01,11.93,5.3179E8,False,0,False,0
2011-11-02,11.96,3.273508E8,False,0,False,0
2011-11-03,12.13,4.413864E8,False,0,False,0
2011-11-04,12.04,3.022292E8,False,0,False,0
2011-11-07,12.03,2.702756E8,False,0,False,0
2011-11-08,12.22,4.00442E8,False,0,False,0
2011-11-09,11.9,5.58684E8,False,0,False,0
2011-11-10,11.59,7.447524E8,False,0,False,0
2011-11-11,11.57,6.53786E8,False,0,False,0
2011-11-14,11.41,4.329052E8,False,0,False,0
2011-11-15,11.7,4.308108E8,False,0,False,0
2011-11-16,11.58,3.492104E8,False,0,False,0
2011-11-17,11.36,4.799004E8,False,0,False,0
2011-11-18,11.28,3.71938E8,False,0,False,0
2011-11-21,11.1,4.479804E8,False,0,False,0
2011-11-22,11.33,4.090212E8,False,0,False,0
2011-11-23,11.04,4.282712E8,False,0,False,0
2011-11-25,10.94,2.547608E8,False,0,False,0
2011-11-28,11.32,3.464132E8,False,0,False,0
2011-11-29,11.23,3.758552E8,False,0,False,0
2011-11-30,11.5,4.059384E8,False,0,False,0
2011-12-01,11.67,3.871812E8,False,0,False,0
2011-12-02,11.73,3.790556E8,False,0,False,0
2011-12-05,11.83,3.5721E8,False,0,False,0
2011-12-06,11.77,2.83598E8,False,0,False,0
2011-12-07,11.71,3.047464E8,False,0,False,0
2011-12-08,11.76,3.763564E8,False,0,False,0
2011-12-09,11.85,2.969932E8,False,0,False,0
2011-12-12,11.79,3.010672E8,False,0,False,0
2011-12-13,11.7,3.389288E8,False,0,False,0
2011-12-14,11.44,4.068876E8,False,0,False,0
2011-12-15,11.4,2.562E8,False,0,False,0
2011-12-16,11.47,4.214784E8,False,0,False,0
2011-12-19,11.5,2.355304E8,False,0,False,0
2011-12-20,11.92,3.372152E8,False,0,False,0
2011-12-21,11.93,2.62948E8,False,0,False,0
2011-12-22,11.99,2.023588E8,False,0,False,0
2011-12-23,12.14,2.693992E8,False,0,False,0
2011-12-27,12.23,2.65076E8,False,0,False,0
2011-12-28,12.12,2.28662E8,False,0,False,0
2011-12-29,12.19,2.15978E8,False,0,False,0
2011-12-30,12.19,1.79662E8,False,0,False,0
2012-01-03,12.38,3.022208E8,False,0,False,0
2012-01-04,12.44,2.60022E8,False,0,False,0
2012-01-05,12.58,2.712696E8,False,0,False,0
2012-01-06,12.71,3.182928E8,False,0,False,0
2012-01-09,12.69,3.940244E8,False,0,False,0
2012-01-10,12.74,2.581964E8,False,0,False,0
2012-01-11,12.72,2.150848E8,False,0,False,0
2012-01-12,12.68,2.125872E8,False,0,False,0
2012-01-13,12.63,2.260216E8,False,0,False,0
2012-01-17,12.78,2.428972E8,False,0,False,0
2012-01-18,12.91,2.767912E8,False,0,False,0
2012-01-19,12.87,2.617384E8,False,0,False,0
2012-01-20,12.65,4.139744E8,False,0,False,0
2012-01-23,12.86,3.060624E8,False,0,False,0
2012-01-24,12.65,5.47638E8,False,0,False,0
2012-01-25,13.44,9.58314E8,False,0,False,0
2012-01-26,13.38,3.239852E8,False,0,False,0
2012-01-27,13.46,2.997092E8,False,0,False,0
2012-01-30,13.63,3.793412E8,False,0,False,0
2012-01-31,13.74,3.916836E8,False,0,False,0
2012-02-01,13.73,2.70046E8,False,0,False,0
2012-02-02,13.7,1.867964E8,False,0,False,0
2012-02-03,13.83,2.865996E8,False,0,False,0
2012-02-06,13.96,2.494128E8,False,0,False,0
2012-02-07,14.11,3.162236E8,False,0,False,0
2012-02-08,14.35,4.0789E8,False,0,False,0
2012-02-09,14.84,8.842148E8,False,0,False,0
2012-02-10,14.85,6.31302E8,False,0,False,0
2012-02-13,15.13,5.17216E8,False,0,False,0
2012-02-14,15.33,4.603984E8,False,0,False,0
2012-02-15,14.98,1.50612E9,False,0,False,0
2012-02-16,15.11,9.44552E8,False,0,False,0
2012-02-17,15.11,5.358052E8,False,0,False,0
2012-02-21,15.49,6.055952E8,False,0,False,0
2012-02-22,15.44,4.833024E8,False,0,False,0
2012-02-23,15.54,5.680276E8,False,0,False,0
2012-02-24,15.72,4.15072E8,False,0,False,0
2012-02-27,15.82,5.47582E8,False,0,False,0
2012-02-28,16.11,6.003872E8,False,0,False,0
2012-02-29,16.32,9.520112E8,False,0,False,0
2012-03-01,16.39,6.8327E8,False,0,False,0
2012-03-02,16.41,4.317124E8,False,0,False,0
2012-03-05,16.04,8.091244E8,False,0,False,0
2012-03-06,15.96,8.102388E8,False,0,False,0
2012-03-07,15.97,7.985208E8,False,0,False,0
2012-03-08,16.31,5.164572E8,False,0,False,0
2012-03-09,16.41,4.189192E8,False,0,False,0
2012-03-12,16.61,4.072824E8,False,0,False,0
2012-03-13,17.1,6.908552E8,False,0,False,0
2012-03-14,17.74,1.418844E9,False,0,False,0
2012-03-15,17.62,1.159718E9,False,0,False,0
2012-03-16,17.62,8.254876E8,False,0,False,0
2012-03-19,18.09,9.01236E8,False,0,False,0
2012-03-20,18.24,8.16662E8,False,0,False,0
2012-03-21,18.13,6.44042E8,False,0,False,0
2012-03-22,18.04,6.238708E8,False,0,False,0
2012-03-23,17.94,4.304888E8,False,0,False,0
2012-03-26,18.27,5.95742E8,False,0,False,0
2012-03-27,18.49,6.071296E8,False,0,False,0
2012-03-28,18.59,6.554604E8,False,0,False,0
2012-03-29,18.35,6.082384E8,False,0,False,0
2012-03-30,18.04,7.31038E8,False,0,False,0
2012-04-02,18.62,5.983516E8,False,0,False,0
2012-04-03,18.94,8.345596E8,False,0,False,0
2012-04-04,18.79,5.729808E8,False,0,False,0
2012-04-05,19.07,6.41298E8,False,0,False,0
2012-04-09,19.15,5.975368E8,False,0,False,0
2012-04-10,18.91,8.897252E8,False,0,False,0
2012-04-11,18.84,6.966148E8,False,0,False,0
2012-04-12,18.74,6.143368E8,False,0,False,0
2012-04-13,18.21,8.596448E8,False,0,False,0
2012-04-16,17.46,1.0507868E9,False,0,False,0
2012-04-17,18.35,1.025528E9,False,0,False,0
2012-04-18,18.31,9.545312E8,False,0,False,0
2012-04-19,17.68,8.347192E8,False,0,False,0
2012-04-20,17.24,1.0309852E9,False,0,False,0
2012-04-23,17.2,9.665292E8,False,0,False,0
2012-04-24,16.86,1.0761492E9,False,0,False,0
2012-04-25,18.36,9.057776E8,False,0,False,0
2012-04-26,18.29,5.360684E8,False,0,False,0
2012-04-27,18.15,4.067224E8,False,0,False,0
2012-04-30,17.57,5.061448E8,False,0,False,0
2012-05-01,17.52,6.109992E8,False,0,False,0
2012-05-02,17.63,4.273892E8,False,0,False,0
2012-05-03,17.51,3.905496E8,False,0,False,0
2012-05-04,17.01,5.299924E8,False,0,False,0
2012-05-07,17.14,4.601184E8,False,0,False,0
2012-05-08,17.1,4.97252E8,False,0,False,0
2012-05-09,17.13,4.80704E8,False,0,False,0
2012-05-10,17.17,3.332E8,False,0,False,0
2012-05-11,17.05,3.99546E8,False,0,False,0
2012-05-14,16.8,3.526264E8,False,0,False,0
2012-05-15,16.65,4.76336E8,False,0,False,0
2012-05-16,16.43,5.60896E8,False,0,False,0
2012-05-17,15.95,7.1722E8,False,0,False,0
2012-05-18,15.96,7.322924E8,False,0,False,0
2012-05-21,16.89,6.31106E8,False,0,False,0
2012-05-22,16.76,6.948704E8,False,0,False,0
2012-05-23,17.17,5.848976E8,False,0,False,0
2012-05-24,17.01,4.9623E8,False,0,False,0
2012-05-25,16.92,3.285072E8,False,0,False,0
2012-05-29,17.22,3.805088E8,False,0,False,0
2012-05-30,17.43,5.294296E8,False,0,False,0
2012-05-31,17.39,4.916744E8,False,0,False,0
2012-06-01,16.88,5.209876E8,False,0,False,0
2012-06-04,16.98,5.569956E8,False,0,False,0
2012-06-05,16.94,3.882144E8,False,0,False,0
2012-06-06,17.2,4.014556E8,False,0,False,0
2012-06-07,17.21,3.797668E8,False,0,False,0
2012-06-08,17.46,3.475164E8,False,0,False,0
2012-06-11,17.19,5.912648E8,False,0,False,0
2012-06-12,17.34,4.353804E8,False,0,False,0
2012-06-13,17.22,2.9358E8,False,0,False,0
2012-06-14,17.2,3.455732E8,False,0,False,0
2012-06-15,17.28,3.352552E8,False,0,False,0
2012-06-18,17.63,4.40412E8,False,0,False,0
2012-06-19,17.68,3.614044E8,False,0,False,0
2012-06-20,17.63,3.589432E8,False,0,False,0
2012-06-21,17.38,3.263512E8,False,0,False,0
2012-06-22,17.52,2.844716E8,False,0,False,0
2012-06-25,17.18,3.043824E8,False,0,False,0
2012-06-26,17.21,2.765364E8,False,0,False,0
2012-06-27,17.29,2.029972E8,False,0,False,0
2012-06-28,17.12,2.828364E8,False,0,False,0
2012-06-29,17.57,4.215008E8,False,0,False,0
2012-07-02,17.83,4.00092E8,False,0,False,0
2012-07-03,18.04,2.417128E8,False,0,False,0
2012-07-05,18.36,4.843832E8,False,0,False,0
2012-07-06,18.23,4.189304E8,False,0,False,0
2012-07-09,18.47,3.794056E8,False,0,False,0
2012-07-10,18.3,5.119576E8,False,0,False,0
2012-07-11,18.19,4.69322E8,False,0,False,0
2012-07-12,18.02,4.280416E8,False,0,False,0
2012-07-13,18.21,3.114272E8,False,0,False,0
2012-07-16,18.26,3.012604E8,False,0,False,0
2012-07-17,18.27,2.936248E8,False,0,False,0
2012-07-18,18.24,2.527E8,False,0,False,0
2012-07-19,18.49,4.368616E8,False,0,False,0
2012-07-20,18.19,3.974712E8,False,0,False,0
2012-07-23,18.17,4.879756E8,False,0,False,0
2012-07-24,18.08,5.651324E8,False,0,False,0
2012-07-25,17.3,8.773128E8,False,0,False,0
2012-07-26,17.3,4.066328E8,False,0,False,0
2012-07-27,17.61,4.039364E8,False,0,False,0
2012-07-30,17.91,3.791424E8,False,0,False,0
2012-07-31,18.38,4.623276E8,False,0,False,0
2012-08-01,18.26,3.845016E8,False,0,False,0
2012-08-02,18.29,3.321584E8,False,0,False,0
2012-08-03,18.53,3.449208E8,False,0,False,0
2012-08-06,18.73,3.021032E8,False,0,False,0
2012-08-07,18.69,2.904468E8,False,0,False,0
2012-08-08,18.65,2.44706E8,False,0,False,0
2012-08-09,18.76,2.216424E8,True,0.09,False,0
2012-08-10,18.79,1.949388E8,False,0,False,0
2012-08-13,19.04,2.788324E8,False,0,False,0
2012-08-14,19.09,3.401692E8,False,0,False,0
2012-08-15,19.07,2.573424E8,False,0,False,0
2012-08-16,19.23,2.54534E8,False,0,False,0
2012-08-17,19.59,4.427612E8,False,0,False,0
2012-08-20,20.1,6.133848E8,False,0,False,0
2012-08-21,19.83,8.127196E8,False,0,False,0
2012-08-22,20.22,5.653228E8,False,0,False,0
2012-08-23,20.03,4.201288E8,False,0,False,0
2012-08-24,20.04,4.373404E8,False,0,False,0
2012-08-27,20.42,4.270084E8,False,0,False,0
2012-08-28,20.39,2.674168E8,False,0,False,0
2012-08-29,20.35,2.028068E8,False,0,False,0
2012-08-30,20.06,3.026996E8,False,0,False,0
2012-08-31,20.11,3.383212E8,False,0,False,0
2012-09-04,20.4,3.67892E8,False,0,False,0
2012-09-05,20.26,3.363752E8,False,0,False,0
2012-09-06,20.44,3.911964E8,False,0,False,0
2012-09-07,20.56,3.296664E8,False,0,False,0
2012-09-10,20.03,4.87998E8,False,0,False,0
2012-09-11,19.96,5.039832E8,False,0,False,0
2012-09-12,20.24,7.122332E8,False,0,False,0
2012-09-13,20.64,5.9836E8,False,0,False,0
2012-09-14,20.89,6.00474E8,False,0,False,0
2012-09-17,21.15,3.980312E8,False,0,False,0
2012-09-18,21.21,3.735032E8,False,0,False,0
2012-09-19,21.22,3.268748E8,False,0,False,0
2012-09-20,21.12,3.365684E8,False,0,False,0
2012-09-21,21.16,5.715892E8,False,0,False,0
2012-09-24,20.88,6.397664E8,False,0,False,0
2012-09-25,20.36,5.187896E8,False,0,False,0
2012-09-26,20.1,5.765032E8,False,0,False,0
2012-09-27,20.59,5.9409E8,False,0,False,0
2012-09-28,20.16,5.351108E8,False,0,False,0
2012-10-01,19.93,5.435948E8,False,0,False,0
2012-10-02,19.99,6.279924E8,False,0,False,0
2012-10-03,20.29,4.242812E8,False,0,False,0
2012-10-04,20.15,3.707256E8,False,0,False,0
2012-10-05,19.72,5.94006E8,False,0,False,0
2012-10-08,19.29,6.37994E8,False,0,False,0
2012-10-09,19.22,8.385972E8,False,0,False,0
2012-10-10,19.37,5.10356E8,False,0,False,0
2012-10-11,18.98,5.460812E8,False,0,False,0
2012-10-12,19.03,4.600148E8,False,0,False,0
2012-10-15,19.18,4.32502E8,False,0,False,0
2012-10-16,19.64,5.497716E8,False,0,False,0
2012-10-17,19.48,3.890376E8,False,0,False,0
2012-10-18,19.12,4.766244E8,False,0,False,0
2012-10-19,18.43,7.44086E8,False,0,False,0
2012-10-22,19.16,5.467308E8,False,0,False,0
2012-10-23,18.54,7.071456E8,False,0,False,0
2012-10-24,18.64,5.585272E8,False,0,False,0
2012-10-25,18.42,6.563256E8,False,0,False,0
2012-10-26,18.25,1.0184328E9,False,0,False,0
2012-10-31,17.99,5.100032E8,False,0,False,0
2012-11-01,18.03,3.61298E8,False,0,False,0
2012-11-02,17.43,5.993736E8,False,0,False,0
2012-11-05,17.67,5.291356E8,False,0,False,0
2012-11-06,17.62,3.749172E8,False,0,False,0
2012-11-07,16.94,7.936488E8,True,0.09,False,0
2012-11-08,16.33,1.056146E9,False,0,False,0
2012-11-09,16.61,9.299136E8,False,0,False,0
2012-11-12,16.48,5.15802E8,False,0,False,0
2012-11-13,16.48,5.329492E8,False,0,False,0
2012-11-14,16.3,4.771704E8,False,0,False,0
2012-11-15,15.96,7.899108E8,False,0,False,0
2012-11-16,16.02,1.2668936E9,False,0,False,0
2012-11-19,17.18,8.233176E8,False,0,False,0
2012-11-20,17.03,6.42754E8,False,0,False,0
2012-11-21,17.05,3.73002E8,False,0,False,0
2012-11-23,17.35,2.728264E8,False,0,False,0
2012-11-26,17.9,6.305796E8,False,0,False,0
2012-11-27,17.75,5.3333E8,False,0,False,0
2012-11-28,17.7,5.208644E8,False,0,False,0
2012-11-29,17.89,5.146988E8,False,0,False,0
2012-11-30,17.77,3.913196E8,False,0,False,0
2012-12-03,17.8,3.6428E8,False,0,False,0
2012-12-04,17.48,5.570684E8,False,0,False,0
2012-12-05,16.36,1.044638E9,False,0,False,0
2012-12-06,16.61,1.1772124E9,False,0,False,0
2012-12-07,16.19,7.870408E8,False,0,False,0
2012-12-10,16.09,6.304844E8,False,0,False,0
2012-12-11,16.44,5.923456E8,False,0,False,0
2012-12-12,16.36,4.87144E8,False,0,False,0
2012-12-13,16.08,6.252596E8,False,0,False,0
2012-12-14,15.48,1.0095792E9,False,0,False,0
2012-12-17,15.75,7.576072E8,False,0,False,0
2012-12-18,16.21,6.256852E8,False,0,False,0
2012-12-19,15.98,4.493692E8,False,0,False,0
2012-12-20,15.84,4.816896E8,False,0,False,0
2012-12-21,15.77,5.962684E8,False,0,False,0
2012-12-24,15.79,1.757532E8,False,0,False,0
2012-12-26,15.58,3.024364E8,False,0,False,0
2012-12-27,15.64,4.551204E8,False,0,False,0
2012-12-28,15.47,3.542784E8,False,0,False,0
2012-12-31,16.16,6.594924E8,False,0,False,0
2013-01-02,16.67,5.60518E8,False,0,False,0
2013-01-03,16.46,3.529652E8,False,0,False,0
2013-01-04,16.0,5.943336E8,False,0,False,0
2013-01-07,15.91,4.841564E8,False,0,False,0
2013-01-08,15.95,4.587072E8,False,0,False,0
2013-01-09,15.7,4.076044E8,False,0,False,0
2013-01-10,15.89,6.01146E8,False,0,False,0
2013-01-11,15.8,3.505068E8,False,0,False,0
2013-01-14,15.23,7.342076E8,False,0,False,0
2013-01-15,14.75,8.767724E8,False,0,False,0
2013-01-16,15.37,6.908048E8,False,0,False,0
2013-01-17,15.26,4.536784E8,False,0,False,0
2013-01-18,15.18,4.729228E8,False,0,False,0
2013-01-22,15.33,4.615464E8,False,0,False,0
2013-01-23,15.61,8.615096E8,False,0,False,0
2013-01-24,13.68,1.4608524E9,False,0,False,0
2013-01-25,13.36,1.2080264E9,False,0,False,0
2013-01-28,13.66,7.855176E8,False,0,False,0
2013-01-29,13.91,5.71158E8,False,0,False,0
2013-01-30,13.87,4.171552E8,False,0,False,0
2013-01-31,13.83,3.193344E8,False,0,False,0
2013-02-01,13.77,5.394844E8,False,0,False,0
2013-02-04,13.43,4.771172E8,False,0,False,0
2013-02-05,13.9,5.733476E8,False,0,False,0
2013-02-06,13.89,5.937064E8,False,0,False,0
2013-02-07,14.3,7.045808E8,True,0.09,False,0
2013-02-08,14.5,6.331584E8,False,0,False,0
2013-02-11,14.66,5.174904E8,False,0,False,0
2013-02-12,14.29,6.090532E8,False,0,False,0
2013-02-13,14.26,4.752076E8,False,0,False,0
2013-02-14,14.25,3.552752E8,False,0,False,0
2013-02-15,14.05,3.917452E8,False,0,False,0
2013-02-19,14.05,4.357836E8,False,0,False,0
2013-02-20,13.71,4.763024E8,False,0,False,0
2013-02-21,13.62,4.471824E8,False,0,False,0
2013-02-22,13.77,3.306548E8,False,0,False,0
2013-02-25,13.52,3.725792E8,False,0,False,0
2013-02-26,13.71,5.014996E8,False,0,False,0
2013-02-27,13.58,5.873504E8,False,0,False,0
2013-02-28,13.48,3.225152E8,False,0,False,0
2013-03-01,13.15,5.524484E8,False,0,False,0
2013-03-04,12.83,5.827556E8,False,0,False,0
2013-03-05,13.17,6.384336E8,False,0,False,0
2013-03-06,13.0,4.6025E8,False,0,False,0
2013-03-07,13.15,4.684736E8,False,0,False,0
2013-03-08,13.18,3.91482E8,False,0,False,0
2013-03-11,13.37,4.74236E8,False,0,False,0
2013-03-12,13.08,4.659116E8,False,0,False,0
2013-03-13,13.08,4.055492E8,False,0,False,0
2013-03-14,13.21,3.038756E8,False,0,False,0
2013-03-15,13.55,6.439608E8,False,0,False,0
2013-03-18,13.92,6.061972E8,False,0,False,0
2013-03-19,13.88,5.267752E8,False,0,False,0
2013-03-20,13.81,3.086608E8,False,0,False,0
2013-03-21,13.83,3.832556E8,False,0,False,0
2013-03-22,14.11,3.951052E8,False,0,False,0
2013-03-25,14.16,5.011356E8,False,0,False,0
2013-03-26,14.08,2.94294E8,False,0,False,0
2013-03-27,13.81,3.312372E8,False,0,False,0
2013-03-28,13.52,4.428396E8,False,0,False,0
2013-04-01,13.1,3.89732E8,False,0,False,0
2013-04-02,13.12,5.295192E8,False,0,False,0
2013-04-03,13.19,3.63216E8,False,0,False,0
2013-04-04,13.06,3.584476E8,False,0,False,0
2013-04-05,12.92,3.836952E8,False,0,False,0
2013-04-08,13.02,3.008292E8,False,0,False,0
2013-04-09,13.04,3.06614E8,False,0,False,0
2013-04-10,13.31,3.75928E8,False,0,False,0
2013-04-11,13.26,3.283644E8,False,0,False,0
2013-04-12,13.13,2.386132E8,False,0,False,0
2013-04-15,12.82,3.1752E8,False,0,False,0
2013-04-16,13.02,3.057712E8,False,0,False,0
2013-04-17,12.3,9.45056E8,False,0,False,0
2013-04-18,11.97,6.662992E8,False,0,False,0
2013-04-19,11.93,6.092744E8,False,0,False,0
2013-04-22,12.17,4.299204E8,False,0,False,0
2013-04-23,12.4,6.642384E8,False,0,False,0
2013-04-24,12.38,9.696512E8,False,0,False,0
2013-04-25,12.47,3.848376E8,False,0,False,0
2013-04-26,12.74,7.640976E8,False,0,False,0
2013-04-29,13.13,6.403264E8,False,0,False,0
2013-04-30,13.52,6.915384E8,False,0,False,0
2013-05-01,13.41,5.069092E8,False,0,False,0
2013-05-02,13.61,4.218284E8,False,0,False,0
2013-05-03,13.74,3.613008E8,False,0,False,0
2013-05-06,14.07,4.966416E8,False,0,False,0
2013-05-07,14.01,4.837532E8,False,0,False,0
2013-05-08,14.16,4.72598E8,False,0,False,0
2013-05-09,14.04,3.984876E8,True,0.11,False,0
2013-05-10,13.92,3.34852E8,False,0,False,0
2013-05-13,13.98,3.169488E8,False,0,False,0
2013-05-14,13.64,4.47118E8,False,0,False,0
2013-05-15,13.18,7.416136E8,False,0,False,0
2013-05-16,13.36,6.03204E8,False,0,False,0
2013-05-17,13.32,4.279044E8,False,0,False,0
2013-05-20,13.62,4.515784E8,False,0,False,0
2013-05-21,13.52,4.56022E8,False,0,False,0
2013-05-22,13.57,4.430384E8,False,0,False,0
2013-05-23,13.59,3.530212E8,False,0,False,0
2013-05-24,13.68,2.761668E8,False,0,False,0
2013-05-28,13.57,3.861452E8,False,0,False,0
2013-05-29,13.68,3.305764E8,False,0,False,0
2013-05-30,13.88,3.535196E8,False,0,False,0
2013-05-31,13.82,3.843028E8,False,0,False,0
2013-06-03,13.86,3.723524E8,False,0,False,0
2013-06-04,13.81,2.927288E8,False,0,False,0
2013-06-05,13.68,2.905896E8,False,0,False,0
2013-06-06,13.48,4.16934E8,False,0,False,0
2013-06-07,13.58,4.045356E8,False,0,False,0
2013-06-10,13.49,4.501532E8,False,0,False,0
2013-06-11,13.45,2.861124E8,False,0,False,0
2013-06-12,13.29,2.652272E8,False,0,False,0
2013-06-13,13.4,2.858324E8,False,0,False,0
2013-06-14,13.22,2.71866E8,False,0,False,0
2013-06-17,13.28,2.594144E8,False,0,False,0
2013-06-18,13.27,1.950256E8,False,0,False,0
2013-06-19,13.0,3.1094E8,False,0,False,0
2013-06-20,12.81,3.573108E8,False,0,False,0
2013-06-21,12.71,4.811184E8,False,0,False,0
2013-06-24,12.37,4.80746E8,False,0,False,0
2013-06-25,12.38,3.141628E8,False,0,False,0
2013-06-26,12.24,3.67724E8,False,0,False,0
2013-06-27,12.1,3.37246E8,False,0,False,0
2013-06-28,12.19,5.785164E8,False,0,False,0
2013-07-01,12.58,3.910536E8,False,0,False,0
2013-07-02,12.86,4.698652E8,False,0,False,0
2013-07-03,12.94,2.409288E8,False,0,False,0
2013-07-05,12.83,2.740248E8,False,0,False,0
2013-07-08,12.76,2.981384E8,False,0,False,0
2013-07-09,12.98,3.525844E8,False,0,False,0
2013-07-10,12.93,2.814056E8,False,0,False,0
2013-07-11,13.13,3.262924E8,False,0,False,0
2013-07-12,13.11,2.795632E8,False,0,False,0
2013-07-15,13.14,2.419172E8,False,0,False,0
2013-07-16,13.22,2.16538E8,False,0,False,0
2013-07-17,13.23,1.989904E8,False,0,False,0
2013-07-18,13.27,2.188788E8,False,0,False,0
2013-07-19,13.06,2.687216E8,False,0,False,0
2013-07-22,13.1,2.077964E8,False,0,False,0
2013-07-23,12.88,3.693956E8,False,0,False,0
2013-07-24,13.54,5.919368E8,False,0,False,0
2013-07-25,13.48,2.294936E8,False,0,False,0
2013-07-26,13.56,2.001524E8,False,0,False,0
2013-07-29,13.77,2.480576E8,False,0,False,0
2013-07-30,13.94,3.094224E8,False,0,False,0
2013-07-31,13.91,3.229576E8,False,0,False,0
2013-08-01,14.04,2.062508E8,False,0,False,0
